text,user,created_at
@_TheManor 🤣🤣🤣🤣🤣🤣🤣,example,2020-01-23 23:35:22+00:00
@o2academybham Who’s running your account? You don’t start a tweet with someone’s handle and an @ - put a fullstop at the front so everyone sees it .@example 😉,example,2020-01-23 20:12:37+00:00
RT @example: You lot are going crazy with the last minute dot com smash and grab 🤣🤣🤣 the tour is now 92% sold out 😱🏆,example,2020-01-22 11:22:09+00:00
@georgiathomas94 Guestlist is the same as tickets ?? Guestlist gets you into the gig. Tickets get you into the gig. You’re already doing a lovely thing,example,2020-01-22 00:32:50+00:00
@HOLYGOOF_UK 🤣🤣🤣🤣🤣🤣🤣🤣,example,2020-01-21 01:09:16+00:00
@ZeonRichards Wow. What a hero,example,2020-01-21 01:09:02+00:00
@neon_toilet I have 60 family in Birmingham. So not possible 😉,example,2020-01-21 00:52:28+00:00
@neon_toilet Well come to Birmingham,example,2020-01-21 00:47:36+00:00
You lot are going crazy with the last minute dot com smash and grab 🤣🤣🤣 the tour is now 92% sold out 😱🏆 https://t.co/VtB0c9tWSS,example,2020-01-20 22:23:52+00:00
@CamzifyOfficial Forget the charts. Focus on the music,example,2020-01-20 21:04:14+00:00
"RT @example: And here it is - ‘Back On The Wreck’ my first Example release WITHOUT my vocals - Yep, for once i’m not spittin, singing or sh…",example,2020-01-20 12:55:34+00:00
90% sold out now. I love you guys. Thank you,example,2020-01-20 12:54:25+00:00
Honey. I’m homeeee!!! @southwest4 again again again. Okay 🤝 https://t.co/3ltUzrtpTq,example,2020-01-20 12:34:52+00:00
LIVERPOOL GANG ⬇️ https://t.co/r4yFjvZ07u,example,2020-01-20 09:15:58+00:00
@KayleighMc1988 Good lad,example,2020-01-20 08:54:54+00:00
@rcscotty Announced ages ago. It says on the poster,example,2020-01-19 21:41:35+00:00
@rcscotty Probably 8:30,example,2020-01-19 20:21:16+00:00
Surely they added value to the cars overall price ?? ☺️😉 https://t.co/Nr7p8xoA5v,example,2020-01-19 19:50:32+00:00
"RT @JuliaGuise: “We losing track of time...Tequila and a lime...how we feel sublime come Sunday”

 @example 
https://t.co/6Yleijev9N",example,2020-01-19 19:48:53+00:00
Apparently @professorgreen says we’re finally releasing our song next week. He’s said this 3 times in the past year so who knows. Feel free to pressure him into this across all social media platforms cos it’s a banger,example,2020-01-19 09:38:09+00:00
@Gramophonedzie @OliverHeldens @HeldeepRecords Thanks !!!,example,2020-01-19 09:36:52+00:00
"@lauraengo Lol. All good. Make yourself a cuppa  

https://t.co/pLl0fuLGBg",example,2020-01-19 08:35:24+00:00
@lauraengo Cos I love the place,example,2020-01-19 08:31:34+00:00
Update: The UK tour is now 85% sold out ... https://t.co/VtB0c9tWSS,example,2020-01-19 08:19:26+00:00
@justjuuliette @pekingduk We’ve made a tune together. We just need to get back into the studio together,example,2020-01-19 07:49:42+00:00
@thugclive FUCKSAKE 🤣🤣🤣🤣🤣🤣,example,2020-01-19 07:32:03+00:00
@I_Skream 🤣🤣🤣🤷🏻‍♂️,example,2020-01-18 23:56:06+00:00
@JSchofield_ Maybe their allocation had gone,example,2020-01-18 22:47:00+00:00
@JSchofield_ There’s about 70 tickets left on gigsandtours,example,2020-01-18 20:58:57+00:00
@DJDaveTreacy @DukeDumont @adamenglemusic @sonnyfodera @illyandbarri @meduzamusic @Clooneeuk Ledge,example,2020-01-18 20:58:35+00:00
@cmitchellmusic @OliverHeldens @HeldeepRecords Nearly every song since 2012 I’ve had a lot to do with production,example,2020-01-18 19:35:33+00:00
"RT @FridayNewMusic: New Music from Example with his latest single 'Back on the Wreck' on Heldeep Records.

Listen to it here: https://t.co/…",example,2020-01-18 19:24:03+00:00
@Lee_Cokey Dunno. I posted about 17 times a day lol,example,2020-01-18 19:22:07+00:00
@ashleyljames @OliverHeldens @HeldeepRecords Trying me best Ash,example,2020-01-18 19:21:45+00:00
@Mooshkanator What. Great Music ?,example,2020-01-18 19:21:27+00:00
@Harryjudda Cos i like exploding cars,example,2020-01-18 19:21:03+00:00
RT @ConnorFraser98: Yes man like @example made a banger even without singing boi https://t.co/zXlXonMnVD,example,2020-01-18 12:31:49+00:00
@Bonkaz Darling. You are soooo FASHUN,example,2020-01-18 11:20:31+00:00
@DarrenJonesDJ @OliverHeldens @HeldeepRecords Beatport init 😉,example,2020-01-18 11:20:08+00:00
@being_johnny 🤣🤣🤣🤣🤣,example,2020-01-18 09:49:13+00:00
@JBolt_95 I’ve been playing piano every day to aid the physio,example,2020-01-18 09:46:05+00:00
@JBolt_95 Yeh great thanks. Can lift weights again next week,example,2020-01-18 09:36:46+00:00
@MellaDee_ Life hack,example,2020-01-18 09:35:49+00:00
@HarryShotta Broooo. He’s invented like 4/5 new flows !?!!??? 🤯🤯🤯 I agree. I thought there were 4 dead songs,example,2020-01-18 09:32:28+00:00
Watching Tropic Thunder for first time since it was released. This film is actually a lot funnier than I remember,example,2020-01-18 09:29:33+00:00
@jordanfstephens @OliverHeldens @HeldeepRecords Love bro,example,2020-01-18 09:06:32+00:00
Wait. I’m seeing a lot of early reviews saying the new Bad Boys film is actually a brilliant action film !?!? Refreshing. Self-aware. Hilarious. 🤔,example,2020-01-18 09:00:25+00:00
@RusherReturns @metronomy And we were probably topless,example,2020-01-18 08:53:22+00:00
Just been tagged in this on insta. I think this was 2006 maybe? What a lineup ! https://t.co/DOP3UU3hvA,example,2020-01-18 08:23:37+00:00
Stream / download / Beatport https://t.co/loQpVzpJvA Fanks x,example,2020-01-18 08:15:11+00:00
"And here it is - ‘Back On The Wreck’ my first Example release WITHOUT my vocals - Yep, for once i’m not spittin, singing or shouting. Just a banging production from yours truly. OUT NOW on @OliverHeldens @HeldeepRecords - thanks to the many DJ’s already supporting this https://t.co/qmSE1GjtDA",example,2020-01-18 06:49:21+00:00
@MyNuLeng I love seeing you guys walking in slow motion,example,2020-01-18 03:26:15+00:00
@Andrew_K_Wilson @solardomusic 🤣🤣🤣🤣🤣🤣,example,2020-01-18 03:25:55+00:00
@jackbeats RT times a million 🤝,example,2020-01-18 03:13:10+00:00
RT @HeldeepRecords: #NewMusicFriday at Heldeep Records with a new track from Example! 'Back On The Wreck is out now! ⛵&gt;&gt; Listen now: https:…,example,2020-01-18 01:19:12+00:00
@MadisonMars @Disciples @MartinGarrix @edxMusic @siksmusic @DonDiablo @Two_W_Apart @matrodamusic @MarcBenjamins @charmesmusic Cheers bro !,example,2020-01-17 22:45:59+00:00
@Sylwyou Just cos we’re fitting in two shows in one night. It’s still gonna be the same show. Venue wasn’t free any other dates,example,2020-01-17 08:37:25+00:00
@Chris_Stark Every day 🤣🤣🤣🤣🤣 (sorry),example,2020-01-17 05:06:18+00:00
@johnson_english Came out today,example,2020-01-17 03:15:11+00:00
@PlayfordJosh Get involved,example,2020-01-17 00:52:25+00:00
@MaverickSabre Thanks brooooo,example,2020-01-17 00:38:02+00:00
@gerra_and_stone 👏🏻,example,2020-01-16 22:31:26+00:00
"RT @example: London has 20 tickets left 
Manchester 180
Norwich 56
Belfast 122
Cardiff 140

2 Glasgows/Notts/Dublin SOLD OUT 

Brum / L’poo…",example,2020-01-16 22:30:29+00:00
@BangBangRomeo Celine Dijon. Ladies and gentlemen we have a new winner,example,2020-01-16 22:30:06+00:00
@MickyHunter You’ve played before,example,2020-01-16 22:29:33+00:00
@Example_Stewart For most of em yeh,example,2020-01-16 22:29:22+00:00
RT @RebeccaBubb: @example Leonardo Di Capsicum,example,2020-01-16 09:49:46+00:00
RT @PajtimGosami: @example Tarragon Egerton,example,2020-01-16 09:21:09+00:00
@A1GOY Really famous actress her,example,2020-01-16 09:21:04+00:00
RT @AledWynDavies: @example would Chilli Connolly count?,example,2020-01-16 09:16:36+00:00
"RT @Tullsmeister: @example Star of Anchorman, Will Fennel",example,2020-01-16 09:16:27+00:00
@Wretch32 🏆🏆,example,2020-01-16 09:16:12+00:00
RT @Wriggy: @example Pamela Corianderson,example,2020-01-16 09:15:29+00:00
Christian Kale,example,2020-01-16 09:14:19+00:00
@mattchoo41 Hahahahaha,example,2020-01-16 09:12:22+00:00
RT @mattchoo41: @example Timothy Spall-spice,example,2020-01-16 09:12:18+00:00
RT @shuhel__: @example Paprik Swayze 😂,example,2020-01-16 09:12:13+00:00
"Playing a game with my wife at the pub: 

Herbs, Spices &amp; Ingredients Actors... 

Clove Owen
Anchovy Hopkins
Nutmeg Ryan
Flaked Chively
Cayenne Reynolds
Nicholas Sage
Susan Cinn-AH-mon
Saffron Zeta-Jones
Flavoured BasilHoff
Dill Murray
Cumin Jackman

HIT ME !!",example,2020-01-16 09:09:40+00:00
@_rubandscrub He’ll love it,example,2020-01-16 08:49:02+00:00
@lucasthebeatbox You know me,example,2020-01-16 07:08:18+00:00
13 euro festivals confirmed for summer 2020 already. Some announced / Loads more to add ... another Aus/NZ tour in May... Asia in October ... might do a few bungee jumps at some point ... 🏆,example,2020-01-16 07:07:56+00:00
"London has 20 tickets left 
Manchester 180
Norwich 56
Belfast 122
Cardiff 140

2 Glasgows/Notts/Dublin SOLD OUT 

Brum / L’pool / B’mouth / Bris / Leeds / Newc / Hull all have 300+ tickets left 

GONNA BE A SELL OUT TOUR 💙 https://t.co/VtB0c9tWSS",example,2020-01-16 07:04:45+00:00
🙏🙏🙏 https://t.co/yx4sglGXh5,example,2020-01-16 00:30:39+00:00
@Andrew_K_Wilson Right now. A VW Touraeg,example,2020-01-15 23:25:36+00:00
@JamesHYPE And good luck to him,example,2020-01-15 22:44:27+00:00
I’m confident you’ll leave really sweaty with a huge smile on your faces x https://t.co/JkTWBGTMyf,example,2020-01-15 08:43:53+00:00
"Yep. Shit singer, really good at owning my own houses though. Hope the sneaker dealing allows you to buy a decent logo one day 😘 https://t.co/E8hNwmu01y",example,2020-01-15 08:41:48+00:00
Someone come to my Manchester Academy gig with Sophie. It’s about to sell out. 60 tickets left https://t.co/ZhACdENpTZ,example,2020-01-14 21:41:34+00:00
@mathewpearsonn @MylesxMillward Haha. Amazing,example,2020-01-14 00:10:21+00:00
@estellecostanza LOVED IT,example,2020-01-13 23:35:20+00:00
@solardomusic FUCKABOUT ‼️‼️ 🤣🤣🤣 what did you ask for son,example,2020-01-13 05:02:05+00:00
@jarvisandy I respect the hustle but I already have 3 support acts,example,2020-01-12 07:17:46+00:00
“Not so slow” news day https://t.co/f97PqyFc95,example,2020-01-11 07:11:55+00:00
@IAmChrisRamsey Smashing it,example,2020-01-11 05:39:19+00:00
@DespaRobinson This would’ve been shit except for the E3. Nicely saved Papa 🤣🤣🤣,example,2020-01-11 00:38:35+00:00
RT @PaddenP: Harry and Megan getting their wean as far away from Prince Andrew as they can. Good parenting.,example,2020-01-10 12:48:22+00:00
@GrimSickers1 @GenesisElijah Oooft yeh good shout Sickers,example,2020-01-10 09:59:19+00:00
@GenesisElijah Slick Rick and Scarface 100,example,2020-01-10 09:46:41+00:00
Norwich crew ... https://t.co/vKa1zxoCPi,example,2020-01-09 20:27:36+00:00
@THEREALGHETTS Oh behave 🤣🤣 hope you’re good bro,example,2020-01-09 10:54:22+00:00
@GenesisElijah Post more pics of your wife or ... memes ... or burgers ? 🤪🤪🤷🏻‍♂️,example,2020-01-09 10:52:21+00:00
@THEREALGHETTS Yeh that Devlin’s alright 🤣🤣,example,2020-01-09 10:51:16+00:00
@Reverend_Makers And yes we all good. Thank you x,example,2020-01-09 10:50:25+00:00
@Reverend_Makers 🤣🤣🤣🤣🤣🤣,example,2020-01-09 10:49:50+00:00
@Reverend_Makers Ha! I need to tweet this kinda stuff when I’m back from Aus for a few weeks. Genius 🤣 Hope you and fam are well big man 😘,example,2020-01-09 10:26:00+00:00
@MorganKeyz 🙏,example,2020-01-09 10:24:27+00:00
@johnb89j @KaylumDennis 👍,example,2020-01-09 10:18:48+00:00
"Bruv how are you doing album signings in Wales, holding peoples babies and still finding time to record vocals and then set fire to an old warehouse and make it look Hollywood !?!? The workrate is bonkers. You too @KaylumDennis 🤣🤷🏻‍♂️🤪🏆 https://t.co/fP0zPwp3YN",example,2020-01-09 10:08:31+00:00
@DespaRobinson 🤝🤝,example,2020-01-09 10:05:26+00:00
@Plastician Ooooooh Jon E Cash yessss,example,2020-01-09 04:56:45+00:00
@McMoop HP and French’s should be God Tier,example,2020-01-09 02:03:51+00:00
@feedme @I_Skream Absolute belter,example,2020-01-09 01:06:10+00:00
@tealefayexo You’re missing the point. It’s people who moan about trivial health things and still do gear,example,2020-01-09 00:24:18+00:00
@andydaniell This is hilarious someone thought it was anyone other than Richards in the first place 🤣🤣🤣🤣,example,2020-01-09 00:03:27+00:00
@andydaniell Yeh. Shame she’s a massive c**t,example,2020-01-07 23:11:05+00:00
@chrislake Melatonin before you sleep. Fixes everything,example,2020-01-07 23:04:05+00:00
@WileyUK @YouTube Just lost my place in a queue at the hospital so I could go outside and listen 🤪🤪🤪,example,2020-01-07 22:53:13+00:00
@GenesisElijah Thanks for this. Makes me miss London 🤣🤣🤣,example,2020-01-07 22:52:22+00:00
@friction Love to the fam,example,2020-01-07 20:48:10+00:00
@Tommy_OConnor That is a world class picture,example,2020-01-07 09:36:34+00:00
@louis_farquhar Going tmrw,example,2020-01-07 09:25:12+00:00
@ajsrburke Enjoy. I went to a preview today,example,2020-01-07 09:15:32+00:00
@deanpiper LOVED IT,example,2020-01-07 09:11:56+00:00
"A film I urge everyone to see... UNCUT GEMS... I can't stress this enough. This film is 10/10, 5 stars, popcorn rating in the high 90's. Adam Sandler gives the performance of his career. Thank me later",example,2020-01-07 08:45:43+00:00
The New Mutants https://t.co/1qe6ZI1iXI,example,2020-01-07 08:15:13+00:00
@snowydanger Yeh bruv. Try look for them in May. Dead,example,2020-01-07 07:55:28+00:00
@snowydanger And Mini Eggs !!!,example,2020-01-07 07:46:02+00:00
@friction You coming to Brisbane ?,example,2020-01-07 01:33:04+00:00
@mrchrisfloyd Best to ask the seller mate,example,2020-01-06 21:34:39+00:00
💙❤️ https://t.co/Fb33O0JDtB,example,2020-01-06 21:13:22+00:00
"Here’s my new RAVEY HAND 

(DM for actual naked pics of my hand, use the discount code ‘HAND50’ for 50% off) https://t.co/i2UtNu3w2q",example,2020-01-06 07:39:10+00:00
RT @BuzzFeedOz: 10 small ways you can help the Australian bushfire effort if you don’t have cash to spare #bushfireaustralia #australiafire…,example,2020-01-06 07:24:47+00:00
@TeriyKeys Easy bro. Good to see you still kicking it,example,2020-01-06 07:05:01+00:00
@TheMPHMethod My fighting days are over,example,2020-01-05 09:58:58+00:00
@Riiitchh Phone !? Takes too long 🤣🤣,example,2020-01-05 08:23:13+00:00
@MrsQuinno Thank you!,example,2020-01-05 06:58:21+00:00
"RT @Plastician: My pal moved into his new flat today.

Bought him a radiator - best housewarming gift",example,2020-01-04 23:41:36+00:00
@Jauzofficial @stormzy Cool story. Respond to your texts Sharkface,example,2020-01-04 23:17:50+00:00
@calliemartin Stand at the back,example,2020-01-04 23:12:37+00:00
@Plastician 🤣🤣🤣🤝,example,2020-01-04 22:37:48+00:00
@Hausmore 🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️ I’m so confused,example,2020-01-04 22:37:34+00:00
@GenesisElijah @AppleMusic @SpotifyUK @YouTube That’s a common problem now. A lot of people watch the clip on twitter and insta but don’t go to YouTube anymore. So I’ve started to make music videos that can easily work as multiple short clips. Let the clips do the work. Short attention spans nowadays,example,2020-01-04 21:26:19+00:00
@GenesisElijah @AppleMusic @SpotifyUK @YouTube 50k views on this clip. Sick brooooo,example,2020-01-04 21:21:07+00:00
@JQuirke91 The likes and retweets would suggest otherwise you kestrel,example,2020-01-04 21:19:06+00:00
@solardomusic 🤣🤣🤣🤣🤣🤣,example,2020-01-04 20:46:21+00:00
@I_Skream @GrimSickers1 Can’t wait to get into this,example,2020-01-04 20:43:24+00:00
@elhornet Ultra 2003 was quite tasty ay,example,2020-01-04 20:42:55+00:00
RT @example: SYDNEY NYE https://t.co/i4j89iv5Yg,example,2020-01-04 20:41:13+00:00
@nediaross After 82 gigs this year I reckon NAHHHHH. As you were,example,2020-01-04 20:16:18+00:00
@charles_lambert Dunno. I’d use a key,example,2020-01-04 20:15:45+00:00
@Jrake93 Not good allergies are they though. Better allergies out there,example,2020-01-04 20:15:01+00:00
@vicariousbliss Hahahahaha. Exactly,example,2020-01-04 20:13:46+00:00
@benduffy118 You too pal,example,2020-01-04 20:12:23+00:00
@yenotha_ Judging by the response I’d say you’re on your own. You’ve completely missed the point,example,2020-01-04 20:11:42+00:00
RT @example: In case you missed this ... some unreleased bangers from me... on Radio 1’s first show of 2020 💣💣💣 https://t.co/7qhV80l2LP,example,2020-01-04 20:10:28+00:00
@olivialavelle1 🤣🤣🤣🤣🤣,example,2020-01-04 20:09:48+00:00
@darlo2011 Yeh look at them all having an awful time,example,2020-01-04 20:08:14+00:00
BRISBANE NYD https://t.co/mxKJq4jJvE,example,2020-01-04 16:18:24+00:00
SYDNEY NYE https://t.co/i4j89iv5Yg,example,2020-01-04 16:17:25+00:00
RT @George_Andrews_: @example Gear is gluten free and vegan,example,2020-01-04 12:36:56+00:00
"People we need to leave behind in 2019: 

“I’m gluten free and allergic to dairy but will happily sniff gear off toilet seats”

You know who you are",example,2020-01-04 11:51:22+00:00
Setlists ??? Tour dates ... https://t.co/XbH31oBgdL,example,2020-01-04 09:59:45+00:00
The Feb/March UK Tour is now 70% sold out. If you’ve got some Xmas gift money you wanna put to good use ... come hear all the classics... tickets here: https://t.co/2jc3LuQQnl https://t.co/n2k0VA9fEU,example,2020-01-04 09:59:41+00:00
In case you missed this ... some unreleased bangers from me... on Radio 1’s first show of 2020 💣💣💣 https://t.co/7qhV80l2LP,example,2020-01-04 07:42:34+00:00
RT @earth: Australia is on fire. Nearly half a billion animals have been killed with more than 14.5 million acres burned. This is climate c…,example,2020-01-04 06:19:49+00:00
@sonnyfodera @MarcKinchen Oi oi,example,2020-01-04 05:41:21+00:00
"RT @TheVersion: Listen back to @example in the mix on @bbcr1 

https://t.co/Znf91Jgpxn",example,2020-01-04 03:14:26+00:00
This guy might be decent if he was a player on Street Fighter II Turbo ... but in real life he’d be breathless after one round https://t.co/TLD3dFzbzd,example,2020-01-04 03:03:22+00:00
@Mjaye_Waller Get well soon,example,2020-01-04 01:10:34+00:00
RT @LackieMartin: @example out his nut on painkillers from hospital on his insta story 😂,example,2020-01-04 01:10:15+00:00
@SwellyJay14 @SWG3glasgow I think there’s 9 left for the Wednesday according to my spreadsheet updates,example,2020-01-04 01:10:00+00:00
@GenesisElijah Can relate,example,2020-01-03 10:53:32+00:00
RT @example: Post surgery morphine-fuelled fun https://t.co/AB4cNm2CtJ,example,2020-01-03 10:53:16+00:00
All the things https://t.co/1xIL3tz9fZ,example,2020-01-03 09:32:52+00:00
@joelrzgn Oh get a new face you kestrel,example,2020-01-03 09:16:50+00:00
Post surgery morphine-fuelled fun https://t.co/AB4cNm2CtJ,example,2020-01-03 09:03:54+00:00
Good news guys. My microphone / stroking / waving / cooking / wanking hand is fixed https://t.co/4vz2ga7Gkg,example,2020-01-03 09:03:03+00:00
@DJYodaUK Noooooo. It can’t be,example,2020-01-03 08:09:46+00:00
@iiNet Can you PLEASE call. Internet has been down all day I can’t work. Kids cannot watch anything 😩🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️,example,2020-01-03 03:10:11+00:00
@iiNet Yes please,example,2020-01-03 02:17:37+00:00
@FunkyCraig @BBCR1 @aanightingale @HeldeepRecords Might’ve sent whilst I was on a long flight. Usually miss em,example,2020-01-03 01:54:06+00:00
@FunkyCraig @BBCR1 @aanightingale @HeldeepRecords Thanks geez,example,2020-01-03 01:47:38+00:00
@iiNet Awaiting your call. Thanks,example,2020-01-03 01:47:26+00:00
@iiNet 115989028,example,2020-01-03 01:44:03+00:00
@iiNet for the first two months of our contract with you we paid for an internet service that didn’t even work. One failed payment attempt and switch off our internet instantly. Call us ASAP please. You have our number,example,2020-01-02 22:52:11+00:00
"@DJTarget You keen keep ignoring my emails T, as long as you spin me records 🤣🤣🤣",example,2020-01-02 22:10:19+00:00
@willnich It’s a gorgeous looking film. New levels,example,2020-01-02 22:07:27+00:00
@DjTeeBee I feel you,example,2020-01-02 22:01:34+00:00
@willnich Me too. But have you read this https://t.co/IKzW1oADB9 https://t.co/vZXhRUIJJA,example,2020-01-02 21:56:26+00:00
@aanightingale 😘😘😘,example,2020-01-02 19:11:53+00:00
RT @example: Also it turns out you can hold a microphone with a broken hand. Having surgery tmrw. And two metal plates 🏆 https://t.co/Z4F4j…,example,2020-01-02 11:15:46+00:00
RT @example: BRISBANE yesterday was EPIC. Easily the best gig of the year so far 🤣🤣🤣🤣 https://t.co/cMJxeSa96g,example,2020-01-02 11:15:42+00:00
RT @example: The first show of the year on @BBCR1 was @aanightingale and the first guest mix of the year was from me. Includes 4 forthcomin…,example,2020-01-02 11:15:32+00:00
The first show of the year on @BBCR1 was @aanightingale and the first guest mix of the year was from me. Includes 4 forthcoming INSTRUMENTAL productions by me. First up is ‘Back On The Wreck’ on @HeldeepRecords. Listen back here: https://t.co/U6R8qclNZT,example,2020-01-02 10:20:34+00:00
@JmeBBK 🤝🤝 yes Jamie. They didn’t stock your physicals in Australia,example,2020-01-02 09:04:03+00:00
Playing Melbourne Jan 25th AO Live https://t.co/UmNnAnH2bX,example,2020-01-02 08:51:44+00:00
In fact the last 4 gigs in 8 days have been AMAZING. can’t lie I’m humbled to be back on these huge stages. Plus doing 2 of the shows with a fucked hand and hearing in one ear 😩😩🤪🤪🤪 https://t.co/bHmHUWbIFm,example,2020-01-02 08:13:28+00:00
@CJHermann @NSWRFS @LiveTrafficNSW Afraid not. They just cancelled it due to the fires 😩🙏😢,example,2020-01-02 08:11:26+00:00
@joeydaye Thanks mannn,example,2020-01-02 08:03:53+00:00
@Jamiehuwroberts 🤫🤫,example,2020-01-02 08:03:06+00:00
Also it turns out you can hold a microphone with a broken hand. Having surgery tmrw. And two metal plates 🏆 https://t.co/Z4F4jXHQdA,example,2020-01-02 07:18:48+00:00
BRISBANE yesterday was EPIC. Easily the best gig of the year so far 🤣🤣🤣🤣 https://t.co/cMJxeSa96g,example,2020-01-02 07:18:01+00:00
@JamesHYPE High on life Jimmy 😉,example,2020-01-02 02:48:16+00:00
@McCons It’s still healing but yeh,example,2020-01-01 22:02:20+00:00
It was a very Merry New Year in Sydney last night ... 🇦🇺🎉 https://t.co/8cNA5x66NP,example,2020-01-01 13:25:32+00:00
All the UK crew here for the Sydney harbour rave up tonight 🙏 https://t.co/6yyGhwhSXu,example,2019-12-31 08:39:22+00:00
@Frasc_ See you soon,example,2019-12-31 08:34:41+00:00
RT @AB_Burchy: Buzzin for this! What a way to end 2019. https://t.co/cFZzxYu95m,example,2019-12-31 06:11:19+00:00
@Cr3yV2805 Nothing to do with me. Label shite,example,2019-12-30 21:31:54+00:00
RT @TheVersionHQ: . @scott_mills @charliehedges and @jordannorth1 have your #NYE sorted on @bbcr1 before Baroness @aanightingale presents @…,example,2019-12-30 13:14:56+00:00
set times for tmrw night Sydney Harbour Luna Park https://t.co/mNsa73BNjX https://t.co/49ZnGJd27H,example,2019-12-30 10:09:02+00:00
RT @example: Some pics from Brisbane Wildlands the other day. Next up is Sydney Harbour NYE  ... I love this time of year down under 🇦🇺 htt…,example,2019-12-30 09:46:11+00:00
@collinz_ @Jauzofficial Yep,example,2019-12-30 08:43:42+00:00
Some pics from Brisbane Wildlands the other day. Next up is Sydney Harbour NYE  ... I love this time of year down under 🇦🇺 https://t.co/9BF74nNiuT,example,2019-12-30 07:38:47+00:00
@DjTeeBee Siiiiiick,example,2019-12-30 07:33:13+00:00
@Popprince Feeling loads better thanks mate,example,2019-12-30 01:43:47+00:00
@Popprince @catsmovie @taylorswift13 @OfficialALW Worst film of the last 100 years I reckon 🤣🤣,example,2019-12-30 00:39:38+00:00
@HighContrast Upgrade !?!?!!,example,2019-12-29 23:12:24+00:00
@Footsie 😩😩,example,2019-12-29 11:13:02+00:00
@Info_Dnb I’ve had 3 doctors reply so it’s been well worth it. I’m getting it looked at tmrw morn,example,2019-12-29 11:12:33+00:00
@Andrew_K_Wilson 😩😩,example,2019-12-29 09:23:32+00:00
https://t.co/j4iCzu6oqQ,example,2019-12-29 08:11:35+00:00
Gig is cancelled I’m afraid due to a burst ear drum https://t.co/9cmH7HiUb8,example,2019-12-29 08:10:58+00:00
@chrislake Cheers Lakey 😩😩😩🤣🤣🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️ should’ve stayed out all night. Til like 7am. Then I wouldn’t have been injured at 6am. I blame @Jauzofficial for not convincing me to stay out,example,2019-12-29 07:53:47+00:00
See my last tweet re my bleeding left ear https://t.co/BD9xOC4knK,example,2019-12-29 07:52:41+00:00
Haha. Little throwback to this time last year https://t.co/YD2HgOhIzs,example,2019-12-28 23:47:54+00:00
@Chris_Stark 🤣🙌,example,2019-12-28 22:36:58+00:00
@GF92x 🙏,example,2019-12-28 22:27:46+00:00
Any advice on perforated eardrums ? Has anyone had this before. My youngest woke me up today by shoving a cotton bud down my left ear. It’s been bleeding on and off for about an hour https://t.co/nmcC67jdeG,example,2019-12-28 22:24:50+00:00
@jimbospur22 @gemev Sorted 🤝,example,2019-12-28 21:38:19+00:00
Someone make Gemma happy this Xmas 🙏 https://t.co/7qospnGCC9,example,2019-12-28 21:01:12+00:00
"RT @mikeyharvey: Nowt for Lewis then. Of course. But why would you boost a mixed-race, working class lad who has become maybe the greatest-…",example,2019-12-27 23:25:09+00:00
👀👀👀👀 https://t.co/dyY1UybtQO,example,2019-12-27 08:05:43+00:00
Episode 9 was one of the most satisfying cinema experiences of my life. Everything I wanted and more.,example,2019-12-27 06:11:38+00:00
RT @example: New Year’s Day. One hour mix from me featuring FOUR upcoming instrumental bangers I’ve produced https://t.co/TnXSvbG4zJ,example,2019-12-26 11:41:16+00:00
@AustinDarbo 🤣🤣🤣🤣🤣,example,2019-12-26 08:31:00+00:00
@chris_garratt92 @BBCR1 @scott_mills I only blocked people who abused me. It’s hardly redemption it’s just how I am,example,2019-12-26 08:06:26+00:00
🤘🏻🤘🏻🤘🏻🤘🏻 https://t.co/NwpBuppsbw,example,2019-12-26 01:26:11+00:00
RT @Example_Stewart: I got suitcases for xmas for my @example gigs next year 💃,example,2019-12-26 01:25:38+00:00
Backstage meet and greet for you guys at this gig. Look forward to meeting the little lad. Merry Xmas xx https://t.co/I5IQGWZnDU,example,2019-12-25 10:40:16+00:00
@McCons You too pal,example,2019-12-25 10:25:22+00:00
@NicoleMee14 Correct,example,2019-12-25 09:25:29+00:00
@jordang2310 Haven’t had an alcohol since the 23rd,example,2019-12-25 09:25:21+00:00
@HarrisonCOYS It’s 4pm here 🇦🇺,example,2019-12-25 06:07:13+00:00
Didn’t get any presents this year. But did come up with a tv show concept just now. LOVE ISLAND but for DUCKS... there’s a pond in the middle of the villa... and it’s presented by CAROLINE QUACK. Happy Xmas everyone,example,2019-12-25 06:02:52+00:00
Some of you thought I was chatting shit. Proof it happened 😉 @Cvthe1st https://t.co/D6TlmLCQsM,example,2019-12-24 12:46:21+00:00
@Stefan_Fortig How? Everybody rates it!,example,2019-12-24 06:58:13+00:00
Shorts. Vest. Walking 17% slower so I don’t overheat https://t.co/434qgP0QOy,example,2019-12-24 06:45:49+00:00
This flight was horrendous but then I stuck Mrs Doubtfire on and now everything is okay again,example,2019-12-24 06:44:52+00:00
@ChrisTraveler Only when I’m in the area,example,2019-12-24 05:50:38+00:00
Some pics from me Perth show last night https://t.co/h38OruzF0A,example,2019-12-24 05:16:51+00:00
@The_Emmo Marketing Dad to you,example,2019-12-23 14:41:05+00:00
@ScribblerSays @thelastskeptik Love brooooo,example,2019-12-23 14:40:52+00:00
@GuyThompson87 @liamchennells 🤣🤣🤣,example,2019-12-23 10:54:18+00:00
